ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
313;-13,35;-39,81;CRAVOLANDIA - BA;CRAVOLANDIA;BA;30090,4399265185
314;-11,51;-38,15;CRISOPOLIS - BA;CRISOPOLIS;BA;108220,294846302
315;-12,23;-44,42;CRISTOPOLIS - BA;CRISTOPOLIS;BA;85418,7944399098
316;-12,67;-39,1;CRUZ DAS ALMAS - BA;CRUZ DAS ALMAS;BA;320236,557608692
317;-8,99;-39,9;CURACA - BA;CURACA;BA;174361,642431489
318;-14,43;-39,9;DARIO MEIRA - BA;DARIO MEIRA;BA;104088,136121177
319;-12,61;-38,29;DIAS D'AVILA - BA;DIAS D'AVILA;BA;229868,09846386
320;-13,76;-41,77;DOM BASILIO - BA;DOM BASILIO;BA;68802,530654185
321;-12,9;-39,19;DOM MACEDO COSTA - BA;DOM MACEDO COSTA;BA;24613,8819971088
322;-12,94;-39,52;ELISIO MEDRADO - BA;ELISIO MEDRADO;BA;48431,3708007744
323;-15,53;-40,9;ENCRUZILHADA - BA;ENCRUZILHADA;BA;209306,675213418
324;-11,94;-38,08;ENTRE RIOS - BA;ENTRE RIOS;BA;220662,683453274
325;-13,41;-42,14;ERICO CARDOSO - BA;ERICO CARDOSO;BA;64690,2528873088
326;-11,79;-37,94;ESPLANADA - BA;ESPLANADA;BA;167091,00158166
327;-10,5;-39,01;EUCLIDES DA CUNHA - BA;EUCLIDES DA CUNHA;BA;345320,495968196
328;-16,37;-39,58;EUNAPOLIS - BA;EUNAPOLIS;BA;528077,08323281
329;-10,6;-38,21;FATIMA - BA;FATIMA;BA;121256,885933664
330;-14,2;-44,28;FEIRA DA MATA - BA;FEIRA DA MATA;BA;40027,216253611
331;-12,26;-38,96;FEIRA DE SANTANA - BA;FEIRA DE SANTANA;BA;450487
332;-10,74;-40,13;FILADELFIA - BA;FILADELFIA;BA;110840,880979196
333;-14,98;-39,92;FIRMINO ALVES - BA;FIRMINO ALVES;BA;39924,2268632951
334;-14,86;-39,66;FLORESTA AZUL - BA;FLORESTA AZUL;BA;88516,5034934282
335;-11,04;-45,19;FORMOSA DO RIO PRETO - BA;FORMOSA DO RIO PRETO;BA;104309,392112845
336;-13,74;-39,48;GANDU - BA;GANDU;BA;194801,475405847
337;-11,47;-39,78;GAVIAO - BA;GAVIAO;BA;32270,036896376
338;-11,42;-42,5;GENTIO DO OURO - BA;GENTIO DO OURO;BA;61096,1534516841
339;-9,33;-38,25;GLORIA - BA;GLORIA;BA;86852,9902386367
340;-14,32;-39,46;GONGOGI - BA;GONGOGI;BA;76437,7734481094
341;-12,6;-39,04;GOVERNADOR MANGABEIRA - BA;GOVERNADOR MANGABEIRA;BA;110174,969662377
342;-14,54;-41,94;GUAJERU - BA;GUAJERU;BA;78819,7540290782
343;-14,22;-42,78;GUANAMBI - BA;GUANAMBI;BA;424822,131049395
344;-16,58;-39,78;GUARATINGA - BA;GUARATINGA;BA;160553,765083296
345;-10,68;-38,28;HELIOPOLIS - BA;HELIOPOLIS;BA;77970,1955500782
346;-12,76;-40,21;IACU - BA;IACU;BA;186347,906485615
347;-14,25;-42,25;IBIASSUCE - BA;IBIASSUCE;BA;74337,6211619695
348;-14,86;-39,58;IBICARAI - BA;IBICARAI;BA;204595,283196715
349;-13,41;-41,28;IBICOARA - BA;IBICOARA;BA;58178,4153878949
350;-14,84;-39,98;IBICUI - BA;IBICUI;BA;92787,4347456172
351;-11,64;-42,01;IBIPEBA - BA;IBIPEBA;BA;100033,581691352
352;-12,88;-42,48;IBIPITANGA - BA;IBIPITANGA;BA;86240,0438194653
353;-12,65;-40,93;IBIQUERA - BA;IBIQUERA;BA;30235,8099734036
354;-14,16;-39,37;IBIRAPITANGA - BA;IBIRAPITANGA;BA;156107,10902487
355;-17,68;-40,1;IBIRAPUA - BA;IBIRAPUA;BA;51520,0136929662
356;-14,06;-39,64;IBIRATAIA - BA;IBIRATAIA;BA;155682,012615385
357;-12,65;-42,21;IBITIARA - BA;IBITIARA;BA;95180,397957385
358;-11,54;-41,97;IBITITA - BA;IBITITA;BA;105603,650345266
359;-12,18;-43,22;IBOTIRAMA - BA;IBOTIRAMA;BA;145962,871774333
360;-11,74;-39,19;ICHU - BA;ICHU;BA;60135,1363397568
361;-13,77;-42,71;IGAPORA - BA;IGAPORA;BA;100362,04446577
362;-13,82;-39,14;IGRAPIUNA - BA;IGRAPIUNA;BA;86514,3191976122
363;-14,75;-40,08;IGUAI - BA;IGUAI;BA;146100,649964262
364;-14,78;-39,04;ILHEUS - BA;ILHEUS;BA;1563450,26829095
365;-11,78;-38,35;INHAMBUPE - BA;INHAMBUPE;BA;161951,574714994
366;-12,3;-39,3;IPECAETA - BA;IPECAETA;BA;106162,140904082
367;-14,13;-39,73;IPIAU - BA;IPIAU;BA;261102,710375021
368;-12,15;-39,73;IPIRA - BA;IPIRA;BA;423127,161491673
369;-11,82;-42,61;IPUPIARA - BA;IPUPIARA;BA;55293,2446401056
370;-13,25;-40,08;IRAJUBA - BA;IRAJUBA;BA;44666,8364913844
371;-13,28;-40,95;IRAMAIA - BA;IRAMAIA;BA;112380,745319402
372;-12,24;-41,61;IRAQUARA - BA;IRAQUARA;BA;122687,684084996
373;-12,05;-38,76;IRARA - BA;IRARA;BA;148969,400554927
374;-11,3;-41,85;IRECE - BA;IRECE;BA;343495,582589138
375;-16,57;-39,55;ITABELA - BA;ITABELA;BA;164404,180579208
376;-12,52;-40,3;ITABERABA - BA;ITABERABA;BA;339562,822382102
377;-14,78;-39,28;ITABUNA - BA;ITABUNA;BA;1129894,17465992
378;-14,27;-38,99;ITACARE - BA;ITACARE;BA;99048,8467575464
379;-12,98;-40,97;ITAETE - BA;ITAETE;BA;91284,8405321919
380;-14,16;-40;ITAGI - BA;ITAGI;BA;97100,052281444
381;-14,28;-39,84;ITAGIBA - BA;ITAGIBA;BA;96712,6399865375
382;-16,08;-39,61;ITAGIMIRIM - BA;ITAGIMIRIM;BA;48331,8901519365
383;-11,01;-42,39;ITAGUACU DA BAHIA - BA;ITAGUACU DA BAHIA;BA;91491,0639929502
384;-15,14;-39,72;ITAJU DO COLONIA - BA;ITAJU DO COLONIA;BA;55417,7627683871
385;-14,67;-39,37;ITAJUIPE - BA;ITAJUIPE;BA;164010,88678802
386;-17,03;-39,53;ITAMARAJU - BA;ITAMARAJU;BA;426163,061988466
387;-13,77;-39,68;ITAMARI - BA;ITAMARI;BA;55301,377967595
388;-15,24;-40,62;ITAMBE - BA;ITAMBE;BA;188361,285318322
389;-12,26;-38,04;ITANAGRA - BA;ITANAGRA;BA;28838,3580726277
390;-17,16;-40,33;ITANHEM - BA;ITANHEM;BA;141035,039740406
391;-12,88;-38,67;ITAPARICA - BA;ITAPARICA;BA;108867,900069377
392;-14,89;-39,42;ITAPE - BA;ITAPE;BA;93829,3567614135
393;-15,95;-39,53;ITAPEBI - BA;ITAPEBI;BA;73654,5849515722
394;-15,24;-40,24;ITAPETINGA - BA;ITAPETINGA;BA;365307,714495044
395;-11,31;-38,23;ITAPICURU - BA;ITAPICURU;BA;164949,072389725
396;-14,42;-39,56;ITAPITANGA - BA;ITAPITANGA;BA;66101,0260059899
397;-13,45;-39,94;ITAQUARA - BA;ITAQUARA;BA;47982,4330053129
398;-15,66;-40,06;ITARANTIM - BA;ITARANTIM;BA;98326,2987845385
399;-12,71;-39,69;ITATIM - BA;ITATIM;BA;72823,6562353854
400;-13,53;-40,15;ITIRUCU - BA;ITIRUCU;BA;83451,0057250597
401;-10,69;-39,85;ITIUBA - BA;ITIUBA;BA;217452,114318136
402;-15,11;-40,07;ITORORO - BA;ITORORO;BA;124760,668209371
403;-13,81;-41,29;ITUACU - BA;ITUACU;BA;129980,90258563
404;-13,73;-39,14;ITUBERA - BA;ITUBERA;BA;134449,071089148
405;-14,41;-43,55;IUIU - BA;IUIU;BA;78569,1320689201
406;-13,61;-44,43;JABORANDI - BA;JABORANDI;BA;64873,0323953848
407;-14,85;-42,43;JACARACI - BA;JACARACI;BA;90064,3194250859
408;-11,18;-40,51;JACOBINA - BA;JACOBINA;BA;555897,305300175
409;-13,53;-39,97;JAGUAQUARA - BA;JAGUAQUARA;BA;259718,771846936
410;-10,26;-40,19;JAGUARARI - BA;JAGUARARI;BA;237944,814435134
411;-13,11;-38,89;JAGUARIPE - BA;JAGUARIPE;BA;88467,5288172583
412;-11,56;-37,78;JANDAIRA - BA;JANDAIRA;BA;61135,4522311645
413;-13,85;-40,08;JEQUIE - BA;JEQUIE;BA;1055190,40279021
414;-10,06;-38,35;JEREMOABO - BA;JEREMOABO;BA;214798,620108993
415;-13,25;-39,57;JIQUIRICA - BA;JIQUIRICA;BA;90327,3638585213
416;-14,01;-39,88;JITAUNA - BA;JITAUNA;BA;104401,549454603
417;-11,35;-41,66;JOAO DOURADO - BA;JOAO DOURADO;BA;117460,065637523
418;-9,41;-40,5;JUAZEIRO - BA;JUAZEIRO;BA;1092362,17673492
419;-16,84;-40,15;JUCURUCU - BA;JUCURUCU;BA;78973,4652704145
420;-11,04;-41,96;JUSSARA - BA;JUSSARA;BA;84408,3207950367
421;-15,19;-39,49;JUSSARI - BA;JUSSARI;BA;56462,3863423359
422;-13,51;-41,59;JUSSIAPE - BA;JUSSIAPE;BA;72520,9219651087
423;-13,65;-40,21;LAFAIETE COUTINHO - BA;LAFAIETE COUTINHO;BA;32493,9575789016
424;-14,03;-42,14;LAGOA REAL - BA;LAGOA REAL;BA;82326,8768938639
425;-13,18;-39,42;LAJE - BA;LAJE;BA;126955,7448745
426;-17,61;-40,34;LAJEDAO - BA;LAJEDAO;BA;23195,7928352168
427;-12,35;-40,9;LAJEDINHO - BA;LAJEDINHO;BA;30452,3149088857
428;-13,47;-40,22;LAJEDO DO TABOCAL - BA;LAJEDO DO TABOCAL;BA;57800,0499968776
429;-11,78;-38,9;LAMARAO - BA;LAMARAO;BA;66900,2119244274
430;-11,38;-41,83;LAPAO - BA;LAPAO;BA;134558,781461428
431;-12,89;-38,32;LAURO DE FREITAS - BA;LAURO DE FREITAS;BA;619047,291177471
432;-12,56;-41,39;LENCOIS - BA;LENCOIS;BA;60346,6676346386
433;-14,68;-42,5;LICINIO DE ALMEIDA - BA;LICINIO DE ALMEIDA;BA;87179,1124723774
434;-13,64;-41,84;LIVRAMENTO DO BRUMADO - BA;LIVRAMENTO DO BRUMADO;BA;211958,278202027
435;-12,13;-40,36;MACAJUBA - BA;MACAJUBA;BA;71251,5433845646
436;-15,56;-40,42;MACARANI - BA;MACARANI;BA;113596,66080219
437;-13,01;-42,69;MACAUBAS - BA;MACAUBAS;BA;246838,675628968
438;-9,16;-39,05;MACURURE - BA;MACURURE;BA;46830,3431691065
439;-12,74;-38,62;MADRE DE DEUS - BA;MADRE DE DEUS;BA;69056,45974911
440;-14,66;-41,49;MAETINGA - BA;MAETINGA;BA;75506,3944904491
441;-15,62;-40,26;MAIQUINIQUE - BA;MAIQUINIQUE;BA;45726,0136774602
442;-11,71;-40,14;MAIRI - BA;MAIRI;BA;115853,982766997
443;-14,33;-43,77;MALHADA - BA;MALHADA;BA;90447,4087759595
444;-14,38;-41,87;MALHADA DE PEDRAS - BA;MALHADA DE PEDRAS;BA;49293,4043646962
445;-14,14;-40,24;MANOEL VITORINO - BA;MANOEL VITORINO;BA;106561,235584422
446;-10,71;-44,03;MANSIDAO - BA;MANSIDAO;BA;67459,4965271493
447;-13,44;-40,43;MARACAS - BA;MARACAS;BA;193326,389130616
448;-12,77;-38,91;MARAGOGIPE - BA;MARAGOGIPE;BA;227947,006376128
449;-14,1;-39,01;MARAU - BA;MARAU;BA;118246,681603777
450;-13;-40,53;MARCIONILIO SOUZA - BA;MARCIONILIO SOUZA;BA;93592,5980128833
451;-15,56;-39,3;MASCOTE - BA;MASCOTE;BA;104505,182256441
452;-12,53;-38,29;MATA DE SAO JOAO - BA;MATA DE SAO JOAO;BA;205502,366762674
453;-13,9;-42,84;MATINA - BA;MATINA;BA;60530,8831820608
454;-17,37;-40,22;MEDEIROS NETO - BA;MEDEIROS NETO;BA;156315,954861997
455;-11,42;-40,59;MIGUEL CALMON - BA;MIGUEL CALMON;BA;215077,798801165
456;-12,87;-39,85;MILAGRES - BA;MILAGRES;BA;78708,3866338361
457;-10,95;-40,57;MIRANGABA - BA;MIRANGABA;BA;114244,450484801
458;-14,24;-40,77;MIRANTE - BA;MIRANTE;BA;67364,2965932361
459;-10,43;-39,33;MONTE SANTO - BA;MONTE SANTO;BA;357426,428700636
460;-11,55;-43,28;MORPARA - BA;MORPARA;BA;58990,8724848245
461;-11,55;-41,15;MORRO DO CHAPEU - BA;MORRO DO CHAPEU;BA;205265,303270893
462;-15,02;-42,36;MORTUGABA - BA;MORTUGABA;BA;83151,276718492
463;-13;-41,37;MUCUGE - BA;MUCUGE;BA;82048,7048140524
464;-18,08;-39,55;MUCURI - BA;MUCURI;BA;158169,915415273
465;-11,96;-41,63;MULUNGU DO MORRO - BA;MULUNGU DO MORRO;BA;92049,7058031277
466;-11,85;-40,47;MUNDO NOVO - BA;MUNDO NOVO;BA;149656,023420019
467;-13;-39,11;MUNIZ FERREIRA - BA;MUNIZ FERREIRA;BA;42166,5311043053
468;-12,06;-43,54;MUQUEM DE SAO FRANCISCO - BA;MUQUEM DE SAO FRANCISCO;BA;61861,6822748377
469;-12,62;-38,99;MURITIBA - BA;MURITIBA;BA;184761,258159746
470;-13,22;-39,5;MUTUIPE - BA;MUTUIPE;BA;136480,731134786
471;-13,03;-39,01;NAZARE - BA;NAZARE;BA;165037,367306547
472;-13,59;-39,1;NILO PECANHA - BA;NILO PECANHA;BA;105898,886266932
473;-10,82;-39,42;NORDESTINA - BA;NORDESTINA;BA;63078,6113895323
474;-14,79;-40,14;NOVA CANAA - BA;NOVA CANAA;BA;89999,074936268
475;-11,6;-39,63;NOVA FATIMA - BA;NOVA FATIMA;BA;47434,9327318747
476;-13,81;-39,62;NOVA IBIA - BA;NOVA IBIA;BA;80014,992167878
477;-13,02;-40,06;NOVA ITARANA - BA;NOVA ITARANA;BA;43275,8430150187
478;-12,81;-41,07;NOVA REDENCAO - BA;NOVA REDENCAO;BA;85197,7713058589
479;-11,23;-38,48;NOVA SOURE - BA;NOVA SOURE;BA;153050,25062473
480;-17,89;-39,37;NOVA VICOSA - BA;NOVA VICOSA;BA;184301,361745343
481;-12,8;-42,16;NOVO HORIZONTE - BA;NOVO HORIZONTE;BA;73259,394444357
482;-10,31;-38,4;NOVO TRIUNFO - BA;NOVO TRIUNFO;BA;81340,8945477874
483;-11,36;-38,33;OLINDINA - BA;OLINDINA;BA;142357,771418671
484;-12,31;-42,89;OLIVEIRA DOS BREJINHOS - BA;OLIVEIRA DOS BREJINHOS;BA;145579,977708193
485;-12,01;-38,61;OURICANGAS - BA;OURICANGAS;BA;46519,3205937737
486;-10,97;-41,08;OUROLANDIA - BA;OUROLANDIA;BA;86268,5633742554
487;-14,26;-43,16;PALMAS DE MONTE ALTO - BA;PALMAS DE MONTE ALTO;BA;127019,330911438
488;-12,52;-41,55;PALMEIRAS - BA;PALMEIRAS;BA;69873,8292380495
489;-13,44;-42,23;PARAMIRIM - BA;PARAMIRIM;BA;166887,936502917
490;-12,69;-43,18;PARATINGA - BA;PARATINGA;BA;168561,782362472
491;-10,68;-37,86;PARIPIRANGA - BA;PARIPIRANGA;BA;162687,14634434
492;-15,46;-39,65;PAU BRASIL - BA;PAU BRASIL;BA;84419,0974589615
493;-9,4;-38,22;PAULO AFONSO - BA;PAULO AFONSO;BA;610697,650696058
494;-11,83;-39,61;PE DE SERRA - BA;PE DE SERRA;BA;78585,6047386333
495;-12,15;-38,65;PEDRAO - BA;PEDRAO;BA;44526,5483452813
496;-10,01;-37,89;PEDRO ALEXANDRE - BA;PEDRO ALEXANDRE;BA;106148,11292912
497;-13,15;-41,77;PIATA - BA;PIATA;BA;116853,364488327
498;-10;-42,5;PILAO ARCADO - BA;PILAO ARCADO;BA;201027,307084545
499;-14,49;-42,68;PINDAI - BA;PINDAI;BA;95603,2314823077
500;-10,74;-40,36;PINDOBACU - BA;PINDOBACU;BA;149146,292153
501;-11,81;-39,9;PINTADAS - BA;PINTADAS;BA;65359,8710547387
502;-13,76;-39,37;PIRAI DO NORTE - BA;PIRAI DO NORTE;BA;116347,148017119
503;-14,94;-41,72;PIRIPA - BA;PIRIPA;BA;98666,5912338338
504;-11,73;-40,55;PIRITIBA - BA;PIRITIBA;BA;123923,259182746
505;-13,25;-40,36;PLANALTINO - BA;PLANALTINO;BA;50858,4233686053
506;-14,67;-40,47;PLANALTO - BA;PLANALTO;BA;146135,546015774
507;-14,53;-40,36;POCOES - BA;POCOES;BA;270096,817101097
508;-12,43;-38,32;POJUCA - BA;POJUCA;BA;159916,499111388
509;-10,86;-40,13;PONTO NOVO - BA;PONTO NOVO;BA;112070,170757081
510;-16,45;-39,06;PORTO SEGURO - BA;PORTO SEGURO;BA;424348,485142067
511;-15,59;-39,87;POTIRAGUA - BA;POTIRAGUA;BA;100470,544090663
512;-17,34;-39,22;PRADO - BA;PRADO;BA;157085,238212013
513;-11,29;-41,98;PRESIDENTE DUTRA - BA;PRESIDENTE DUTRA;BA;89032,6478253078
514;-14,68;-41,67;PRESIDENTE JANIO QUADROS - BA;PRESIDENTE JANIO QUADROS;BA;118091,609663606
515;-13,44;-39,42;PRESIDENTE TANCREDO NEVES - BA;PRESIDENTE TANCREDO NEVES;BA;108236,533373859
516;-10,97;-39,62;QUEIMADAS - BA;QUEIMADAS;BA;143418,080225995
517;-10,75;-39,21;QUIJINGUE - BA;QUIJINGUE;BA;152159,107260841
518;-11,41;-40,12;QUIXABEIRA - BA;QUIXABEIRA;BA;90398,5275722035
519;-12,4;-39,5;RAFAEL JAMBEIRO - BA;RAFAEL JAMBEIRO;BA;150027,192485423
520;-9,62;-42,08;REMANSO - BA;REMANSO;BA;204937,419685809
521;-11,49;-39,42;RETIROLANDIA - BA;RETIROLANDIA;BA;80261,9500340633
522;-11,74;-44,91;RIACHAO DAS NEVES - BA;RIACHAO DAS NEVES;BA;135321,236044751
523;-11,81;-39,38;RIACHAO DO JACUIPE - BA;RIACHAO DO JACUIPE;BA;201236,340887375
524;-13,6;-42,93;RIACHO DE SANTANA - BA;RIACHO DE SANTANA;BA;200206,247393817
525;-11,04;-38,43;RIBEIRA DO AMPARO - BA;RIBEIRA DO AMPARO;BA;83967,6280131812
526;-10,83;-38,53;RIBEIRA DO POMBAL - BA;RIBEIRA DO POMBAL;BA;286259,517228431
527;-15,45;-40,73;RIBEIRAO DO LARGO - BA;RIBEIRAO DO LARGO;BA;85028,4007549467
528;-13,57;-41,81;RIO DE CONTAS - BA;RIO DE CONTAS;BA;89677,0544892732
529;-14,41;-42,07;RIO DO ANTONIO - BA;RIO DO ANTONIO;BA;96707,762651278
530;-13,12;-42,29;RIO DO PIRES - BA;RIO DO PIRES;BA;76103,6309839316
531;-11,48;-37,93;RIO REAL - BA;RIO REAL;BA;192678,2974306
532;-8,85;-38,75;RODELAS - BA;RODELAS;BA;37019,3346878088
533;-12,28;-40,49;RUY BARBOSA - BA;RUY BARBOSA;BA;180457,364215612
534;-12,87;-38,76;SALINAS DA MARGARIDA - BA;SALINAS DA MARGARIDA;BA;62090,8984880824
535;-12,97;-38,51;SALVADOR - BA;SALVADOR;BA;2211539
536;-11,95;-38,97;SANTA BARBARA - BA;SANTA BARBARA;BA;105070,815006305
537;-9,73;-38,12;SANTA BRIGIDA - BA;SANTA BRIGIDA;BA;109304,292232778
538;-16,27;-39,02;SANTA CRUZ CABRALIA - BA;SANTA CRUZ CABRALIA;BA;120060,544711741
539;-14,96;-39,81;SANTA CRUZ DA VITORIA - BA;SANTA CRUZ DA VITORIA;BA;46638,9882684131
540;-13,29;-39,81;SANTA INES - BA;SANTA INES;BA;69760,0588837248
541;-15,42;-39,33;SANTA LUZIA - BA;SANTA LUZIA;BA;99386,4819993698
542;-13,39;-44,19;SANTA MARIA DA VITORIA - BA;SANTA MARIA DA VITORIA;BA;263942,681390254
543;-11;-44,51;SANTA RITA DE CASSIA - BA;SANTA RITA DE CASSIA;BA;142393,397598705
544;-12,77;-39,52;SANTA TERESINHA - BA;SANTA TERESINHA;BA;55667,8052732025
545;-11,25;-39,37;SANTALUZ - BA;SANTALUZ;BA;197628,132149673
546;-12,98;-44,05;SANTANA - BA;SANTANA;BA;151847,661860631
547;-12,01;-38,86;SANTANOPOLIS - BA;SANTANOPOLIS;BA;59512,1768942915
548;-12,54;-38,71;SANTO AMARO - BA;SANTO AMARO;BA;377892,494536988
549;-12,96;-39,26;SANTO ANTONIO DE JESUS - BA;SANTO ANTONIO DE JESUS;BA;473138,33867655
550;-12,43;-39,25;SANTO ESTEVAO - BA;SANTO ESTEVAO;BA;246334,217148872
551;-12,36;-44,97;SAO DESIDERIO - BA;SAO DESIDERIO;BA;115827,384641099
552;-11,5;-39,54;SAO DOMINGOS - BA;SAO DOMINGOS;BA;54454,2908914269
553;-12,84;-39,08;SAO FELIPE - BA;SAO FELIPE;BA;135449,587953327
554;-12,6;-38,97;SAO FELIX - BA;SAO FELIX;BA;84570,2631819111
555;-13,4;-44,19;SAO FELIX DO CORIBE - BA;SAO FELIX DO CORIBE;BA;77687,1240541806
556;-12,62;-38,68;SAO FRANCISCO DO CONDE - BA;SAO FRANCISCO DO CONDE;BA;157772,340045112
557;-11,22;-41,91;SAO GABRIEL - BA;SAO GABRIEL;BA;121965,174178397
558;-12,43;-38,96;SAO GONCALO DOS CAMPOS - BA;SAO GONCALO DOS CAMPOS;BA;158873,492352275
559;-15,08;-39,33;SAO JOSE DA VITORIA - BA;SAO JOSE DA VITORIA;BA;44409,6196194087
560;-11,41;-39,86;SAO JOSE DO JACUIPE - BA;SAO JOSE DO JACUIPE;BA;100243,030454581
561;-13,04;-39,45;SAO MIGUEL DAS MATAS - BA;SAO MIGUEL DAS MATAS;BA;64289,6712122016
562;-12,51;-38,49;SAO SEBASTIAO DO PASSE - BA;SAO SEBASTIAO DO PASSE;BA;237388,048395933
563;-12,72;-39,18;SAPEACU - BA;SAPEACU;BA;99556,989832676
564;-11,6;-38,6;SATIRO DIAS - BA;SATIRO DIAS;BA;106465,468801423
565;-12,73;-38,76;SAUBARA - BA;SAUBARA;BA;63935,2635677506
566;-10,94;-40,41;SAUDE - BA;SAUDE;BA;114007,064477333
567;-12,41;-41,77;SEABRA - BA;SEABRA;BA;278632,778071676
568;-14,57;-42,94;SEBASTIAO LARANJEIRAS - BA;SEBASTIAO LARANJEIRAS;BA;53665,1143303915
569;-10,46;-40,19;SENHOR DO BONFIM - BA;SENHOR DO BONFIM;BA;593079,274318009
570;-9,74;-41,88;SENTO SE - BA;SENTO SE;BA;206951,209864737
571;-13,57;-43,59;SERRA DO RAMALHO - BA;SERRA DO RAMALHO;BA;206394,118396217
572;-12,76;-43,95;SERRA DOURADA - BA;SERRA DOURADA;BA;118861,96173289
573;-12,16;-39,33;SERRA PRETA - BA;SERRA PRETA;BA;115049,778241815
574;-11,66;-39;SERRINHA - BA;SERRINHA;BA;511954,767201077
575;-11,41;-40,3;SERROLANDIA - BA;SERROLANDIA;BA;81269,8104677627
576;-12,78;-38,4;SIMOES FILHO - BA;SIMOES FILHO;BA;527566,710187059
577;-13,08;-43,46;SITIO DO MATO - BA;SITIO DO MATO;BA;62887,9356125318
578;-10,35;-38,21;SITIO DO QUINTO - BA;SITIO DO QUINTO;BA;87737,6269267128
579;-9,45;-40,82;SOBRADINHO - BA;SOBRADINHO;BA;130965,912283076
580;-12,08;-41,63;SOUTO SOARES - BA;SOUTO SOARES;BA;116728,647374849
581;-12,7;-44;TABOCAS DO BREJO VELHO - BA;TABOCAS DO BREJO VELHO;BA;78879,7395606895
582;-14,02;-41,24;TANHACU - BA;TANHACU;BA;125218,276363516
583;-13,54;-42,49;TANQUE NOVO - BA;TANQUE NOVO;BA;98579,0699857893
584;-11,97;-39,1;TANQUINHO - BA;TANQUINHO;BA;53143,974033881
585;-13,53;-39,09;TAPEROA - BA;TAPEROA;BA;111993,219169128
586;-11,84;-40,79;TAPIRAMUTA - BA;TAPIRAMUTA;BA;94848,0708961194
587;-17,53;-39,74;TEIXEIRA DE FREITAS - BA;TEIXEIRA DE FREITAS;BA;633595,169834252
588;-12,29;-38,62;TEODORO SAMPAIO - BA;TEODORO SAMPAIO;BA;55785,0035970812
589;-11,48;-38,99;TEOFILANDIA - BA;TEOFILANDIA;BA;140744,872897108
590;-13,6;-39,49;TEOLANDIA - BA;TEOLANDIA;BA;79913,4684497732
591;-12,39;-38,62;TERRA NOVA - BA;TERRA NOVA;BA;84680,4017895976
592;-14,97;-41,41;TREMEDAL - BA;TREMEDAL;BA;148949,133633376
593;-10,96;-38,78;TUCANO - BA;TUCANO;BA;280499,491381323
594;-9,84;-39,48;UAUA - BA;UAUA;BA;159256,821026936
595;-13,26;-39,66;UBAIRA - BA;UBAIRA;BA;172045,893300233
596;-14,31;-39,32;UBAITABA - BA;UBAITABA;BA;151810,7028845
597;-14,21;-39,52;UBATA - BA;UBATA;BA;153081,138378713
598;-11,33;-42,13;UIBAI - BA;UIBAI;BA;80162,4296294008
599;-10,73;-41,32;UMBURANAS - BA;UMBURANAS;BA;98064,1714565057
600;-15,29;-39,07;UNA - BA;UNA;BA;190155,193219157
601;-14,77;-42,65;URANDI - BA;URANDI;BA;109791,594850171
602;-14,59;-39,28;URUCUCA - BA;URUCUCA;BA;157613,361229433
603;-12,08;-41,09;UTINGA - BA;UTINGA;BA;123293,716522894
604;-13,37;-39,07;VALENCA - BA;VALENCA;BA;474820,423664176
605;-11,41;-39,46;VALENTE - BA;VALENTE;BA;112358,72638708
606;-11,6;-40,13;VARZEA DA ROCA - BA;VARZEA DA ROCA;BA;93776,8073851725
607;-11,52;-40,32;VARZEA DO POCO - BA;VARZEA DO POCO;BA;70355,5237897965
608;-11,25;-40,94;VARZEA NOVA - BA;VARZEA NOVA;BA;76455,0044501703
609;-12,97;-39,39;VARZEDO - BA;VARZEDO;BA;53563,3773061013
610;-12,96;-38,6;VERA CRUZ - BA;VERA CRUZ;BA;168332,535966218
611;-17,22;-40,09;VEREDA - BA;VEREDA;BA;49134,3625366822
612;-14,86;-40,83;VITORIA DA CONQUISTA - BA;VITORIA DA CONQUISTA;BA;1673102,83297441
613;-12,28;-41,16;WAGNER - BA;WAGNER;BA;53454,2498498803
614;-12,12;-43,88;WANDERLEY - BA;WANDERLEY;BA;88299,6726973929
615;-13,68;-39,47;WENCESLAU GUIMARAES - BA;WENCESLAU GUIMARAES;BA;148415,442115541
616;-10,82;-42,73;XIQUE-XIQUE - BA;XIQUE-XIQUE;BA;281910,399157785
617;-7,35;-39,04;ABAIARA - CE;ABAIARA;CE;46976,1555481219
618;-4,22;-38,7;ACARAPE - CE;ACARAPE;CE;75538,9763432098
619;-2,88;-40,12;ACARAU - CE;ACARAU;CE;305221,273504577
620;-6,09;-39,45;ACOPIARA - CE;ACOPIARA;CE;329203,989275049
621;-6,57;-40,12;AIUABA - CE;AIUABA;CE;83189,1741737637
622;-3,58;-40,54;ALCANTARAS - CE;ALCANTARAS;CE;60243,881226316
623;-7;-39,74;ALTANEIRA - CE;ALTANEIRA;CE;37886,5415669526
624;-5,52;-38,27;ALTO SANTO - CE;ALTO SANTO;CE;89323,3731933081
625;-3,49;-39,57;AMONTADA - CE;AMONTADA;CE;174616,477528118
626;-6,77;-39,98;ANTONINA DO NORTE - CE;ANTONINA DO NORTE;CE;38136,8902552457
627;-3,94;-39,43;APUIARES - CE;APUIARES;CE;75511,7974008129
628;-3,9;-38,39;AQUIRAZ - CE;AQUIRAZ;CE;345075,187127628
629;-4,56;-37,77;ARACATI - CE;ARACATI;CE;371158,35321145
